,game_id,season,type,date_time_GMT,home_team_id,away_team_id,home_goals,away_goals,outcome,home_wins,overtime
17307,2005020034,20052006,R,2005-10-09T00:00:00Z,18,24,3,2,home win OT,1.0,1.0
16914,2005020037,20052006,R,2005-10-09T02:00:00Z,27,30,2,1,home win REG,1.0,0.0
17281,2005020036,20052006,R,2005-10-09T02:00:00Z,22,23,4,3,home win OT,1.0,1.0
17975,2005020038,20052006,R,2005-10-09T20:00:00Z,17,20,6,3,home win REG,1.0,0.0
17193,2005020039,20052006,R,2005-10-09T23:00:00Z,16,29,2,3,away win REG,0.0,0.0
17026,2005020040,20052006,R,2005-10-10T00:00:00Z,26,30,2,1,home win OT,1.0,1.0
17011,2005020041,20052006,R,2005-10-10T17:00:00Z,2,13,1,3,away win REG,0.0,0.0
17416,2005020042,20052006,R,2005-10-10T17:00:00Z,15,3,3,2,home win REG,1.0,0.0
17879,2005020043,20052006,R,2005-10-10T23:00:00Z,7,5,3,2,home win OT,1.0,1.0
16814,2005020050,20052006,R,2005-10-10T23:30:00Z,17,23,2,4,away win REG,0.0,0.0
17181,2005020045,20052006,R,2005-10-10T23:30:00Z,14,6,2,4,away win REG,0.0,0.0
17596,2005020044,20052006,R,2005-10-10T23:30:00Z,9,10,6,5,home win OT,1.0,1.0
16969,2005020046,20052006,R,2005-10-11T01:00:00Z,21,20,7,3,home win REG,1.0,0.0
17162,2005020047,20052006,R,2005-10-11T02:30:00Z,24,22,2,4,away win REG,0.0,0.0
17413,2005020048,20052006,R,2005-10-11T23:30:00Z,10,4,4,2,home win REG,1.0,0.0
17965,2005020049,20052006,R,2005-10-11T23:30:00Z,8,9,2,4,away win REG,0.0,0.0
16908,2005020051,20052006,R,2005-10-12T00:00:00Z,19,16,4,1,home win REG,1.0,0.0
17717,2005020052,20052006,R,2005-10-12T00:30:00Z,25,27,3,2,home win REG,1.0,0.0
17665,2005020053,20052006,R,2005-10-12T02:30:00Z,26,22,3,1,home win REG,1.0,0.0
16790,2005020055,20052006,R,2005-10-12T23:00:00Z,11,8,0,2,away win REG,0.0,0.0
17271,2005020054,20052006,R,2005-10-12T23:00:00Z,12,15,7,2,home win REG,1.0,0.0
17334,2005020056,20052006,R,2005-10-13T00:30:00Z,30,23,6,0,home win REG,1.0,0.0
17593,2005020057,20052006,R,2005-10-13T01:00:00Z,21,18,4,5,away win REG,0.0,0.0
17420,2005020058,20052006,R,2005-10-13T02:30:00Z,28,29,4,1,home win REG,1.0,0.0
17346,2005020059,20052006,R,2005-10-13T23:00:00Z,3,1,4,1,home win REG,1.0,0.0
17481,2005020060,20052006,R,2005-10-13T23:00:00Z,15,2,3,5,away win REG,0.0,0.0
17686,2005020061,20052006,R,2005-10-13T23:00:00Z,13,6,2,5,away win REG,0.0,0.0
17936,2005020062,20052006,R,2005-10-13T23:30:00Z,14,7,3,4,away win OT,0.0,1.0
17079,2005020063,20052006,R,2005-10-14T01:00:00Z,20,25,2,3,away win OT,0.0,1.0
17760,2005020064,20052006,R,2005-10-14T02:00:00Z,27,18,4,5,away win OT,0.0,1.0
17672,2005020065,20052006,R,2005-10-14T02:30:00Z,26,17,2,5,away win REG,0.0,0.0
17248,2005020066,20052006,R,2005-10-14T23:00:00Z,4,5,6,5,home win OT,1.0,1.0
17582,2005020067,20052006,R,2005-10-14T23:00:00Z,11,10,1,9,away win REG,0.0,0.0
17099,2005020068,20052006,R,2005-10-15T00:00:00Z,30,23,3,5,away win REG,0.0,0.0
17088,2005020070,20052006,R,2005-10-15T01:00:00Z,22,25,2,3,away win REG,0.0,0.0
17781,2005020069,20052006,R,2005-10-15T01:00:00Z,21,16,2,3,away win OT,0.0,1.0
17892,2005020071,20052006,R,2005-10-15T02:30:00Z,24,29,4,3,home win REG,1.0,0.0
16905,2005020072,20052006,R,2005-10-15T23:00:00Z,8,10,2,3,away win REG,0.0,0.0
17624,2005020073,20052006,R,2005-10-15T23:00:00Z,9,6,5,1,home win REG,1.0,0.0
17643,2005020075,20052006,R,2005-10-15T23:00:00Z,4,2,5,1,home win REG,1.0,0.0
17915,2005020074,20052006,R,2005-10-15T23:00:00Z,3,11,5,1,home win REG,1.0,0.0
16806,2005020076,20052006,R,2005-10-15T23:30:00Z,1,12,1,6,away win REG,0.0,0.0
16906,2005020077,20052006,R,2005-10-15T23:30:00Z,5,14,1,3,away win REG,0.0,0.0
17559,2005020078,20052006,R,2005-10-15T23:30:00Z,13,7,3,2,home win REG,1.0,0.0
17919,2005020079,20052006,R,2005-10-16T00:00:00Z,19,18,1,4,away win REG,0.0,0.0
16845,2005020081,20052006,R,2005-10-16T02:00:00Z,27,17,0,2,away win REG,0.0,0.0
17475,2005020080,20052006,R,2005-10-16T02:00:00Z,20,22,3,0,home win REG,1.0,0.0
17664,2005020082,20052006,R,2005-10-16T02:30:00Z,28,16,4,3,home win REG,1.0,0.0
17690,2005020083,20052006,R,2005-10-16T22:00:00Z,15,14,3,2,home win OT,1.0,1.0
17959,2005020084,20052006,R,2005-10-16T22:00:00Z,30,24,4,1,home win REG,1.0,0.0
17499,2005020085,20052006,R,2005-10-17T00:00:00Z,26,29,3,1,home win REG,1.0,0.0
17860,2005020086,20052006,R,2005-10-17T02:00:00Z,23,25,5,2,home win REG,1.0,0.0
17065,2005020087,20052006,R,2005-10-17T23:00:00Z,3,13,4,0,home win REG,1.0,0.0
16884,2005020088,20052006,R,2005-10-17T23:30:00Z,17,28,3,2,home win OT,1.0,1.0
17019,2005020089,20052006,R,2005-10-18T01:00:00Z,20,27,0,2,away win REG,0.0,0.0
17096,2005020091,20052006,R,2005-10-18T23:30:00Z,1,13,4,3,home win REG,1.0,0.0
17177,2005020090,20052006,R,2005-10-18T23:30:00Z,8,6,4,3,home win REG,1.0,0.0
16808,2005020092,20052006,R,2005-10-19T01:00:00Z,22,27,3,4,away win OT,0.0,1.0
16938,2005020093,20052006,R,2005-10-19T02:00:00Z,23,16,6,2,home win REG,1.0,0.0
17683,2005020094,20052006,R,2005-10-19T23:00:00Z,3,2,2,3,away win OT,0.0,1.0
17032,2005020096,20052006,R,2005-10-20T00:00:00Z,30,28,6,1,home win REG,1.0,0.0
17432,2005020095,20052006,R,2005-10-20T00:00:00Z,19,24,3,2,home win REG,1.0,0.0
17685,2005020097,20052006,R,2005-10-20T01:00:00Z,21,26,4,5,away win REG,0.0,0.0
17050,2005020099,20052006,R,2005-10-20T23:00:00Z,2,3,5,4,home win REG,1.0,0.0
17397,2005020098,20052006,R,2005-10-20T23:00:00Z,6,7,3,4,away win REG,0.0,0.0
17463,2005020101,20052006,R,2005-10-20T23:00:00Z,13,15,3,2,home win REG,1.0,0.0
17821,2005020100,20052006,R,2005-10-20T23:00:00Z,11,14,0,6,away win REG,0.0,0.0
16758,2005020102,20052006,R,2005-10-20T23:30:00Z,10,12,5,4,home win OT,1.0,1.0
16853,2005020103,20052006,R,2005-10-20T23:30:00Z,5,1,3,6,away win REG,0.0,0.0
17801,2005020104,20052006,R,2005-10-21T00:00:00Z,18,19,3,2,home win OT,1.0,1.0
17277,2005020105,20052006,R,2005-10-21T00:30:00Z,25,26,2,7,away win REG,0.0,0.0
17646,2005020106,20052006,R,2005-10-21T01:00:00Z,20,22,3,1,home win REG,1.0,0.0
17454,2005020107,20052006,R,2005-10-21T02:00:00Z,23,27,3,2,home win REG,1.0,0.0
17566,2005020108,20052006,R,2005-10-21T23:00:00Z,29,28,4,1,home win REG,1.0,0.0
16891,2005020109,20052006,R,2005-10-21T23:30:00Z,14,9,1,4,away win REG,0.0,0.0
17419,2005020110,20052006,R,2005-10-21T23:30:00Z,17,24,3,2,home win REG,1.0,0.0
16815,2005020111,20052006,R,2005-10-22T01:00:00Z,22,21,1,7,away win REG,0.0,0.0
17200,2005020113,20052006,R,2005-10-22T23:00:00Z,10,4,2,5,away win REG,0.0,0.0
17234,2005020114,20052006,R,2005-10-22T23:00:00Z,8,2,4,3,home win REG,1.0,0.0
17264,2005020112,20052006,R,2005-10-22T23:00:00Z,6,5,6,3,home win REG,1.0,0.0
17396,2005020117,20052006,R,2005-10-22T23:00:00Z,29,17,0,6,away win REG,0.0,0.0
17527,2005020116,20052006,R,2005-10-22T23:00:00Z,11,1,4,3,home win REG,1.0,0.0
17818,2005020115,20052006,R,2005-10-22T23:00:00Z,15,12,0,4,away win REG,0.0,0.0
17773,2005020118,20052006,R,2005-10-22T23:30:00Z,7,3,3,1,home win REG,1.0,0.0
16796,2005020120,20052006,R,2005-10-23T00:00:00Z,19,30,2,3,away win REG,0.0,0.0
17357,2005020121,20052006,R,2005-10-23T00:00:00Z,18,28,2,1,home win REG,1.0,0.0
17761,2005020122,20052006,R,2005-10-23T00:00:00Z,25,20,2,1,home win REG,1.0,0.0
16999,2005020123,20052006,R,2005-10-23T02:00:00Z,23,21,6,4,home win REG,1.0,0.0
17744,2005020124,20052006,R,2005-10-23T20:00:00Z,24,27,5,3,home win REG,1.0,0.0
16904,2005020125,20052006,R,2005-10-23T23:00:00Z,16,30,4,2,home win REG,1.0,0.0
17235,2005020126,20052006,R,2005-10-24T02:30:00Z,26,20,2,3,away win REG,0.0,0.0
16807,2005020128,20052006,R,2005-10-24T23:00:00Z,29,17,2,6,away win REG,0.0,0.0
17146,2005020127,20052006,R,2005-10-24T23:00:00Z,12,9,3,2,home win REG,1.0,0.0
16782,2005020129,20052006,R,2005-10-24T23:30:00Z,10,6,5,4,home win OT,1.0,1.0
17041,2005020130,20052006,R,2005-10-25T23:00:00Z,2,11,4,3,home win REG,1.0,0.0
17921,2005020131,20052006,R,2005-10-25T23:00:00Z,8,4,3,2,home win OT,1.0,1.0
17081,2005020132,20052006,R,2005-10-25T23:30:00Z,5,13,3,4,away win OT,0.0,1.0
16897,2005020133,20052006,R,2005-10-26T00:00:00Z,18,16,5,3,home win REG,1.0,0.0
17279,2005020134,20052006,R,2005-10-26T00:00:00Z,30,23,1,3,away win REG,0.0,0.0
16838,2005020135,20052006,R,2005-10-26T01:30:00Z,21,22,5,3,home win REG,1.0,0.0
17462,2005020136,20052006,R,2005-10-26T02:00:00Z,27,19,5,4,home win OT,1.0,1.0
17176,2005020137,20052006,R,2005-10-26T02:30:00Z,26,24,3,1,home win REG,1.0,0.0
17697,2005020139,20052006,R,2005-10-26T23:00:00Z,12,6,4,3,home win OT,1.0,1.0
17819,2005020140,20052006,R,2005-10-26T23:00:00Z,29,18,3,2,home win OT,1.0,1.0
17091,2005020141,20052006,R,2005-10-26T23:30:00Z,1,14,3,6,away win REG,0.0,0.0
17868,2005020138,20052006,R,2005-10-26T23:30:00Z,7,15,2,3,away win REG,0.0,0.0
17223,2005020142,20052006,R,2005-10-27T00:30:00Z,25,28,4,5,away win OT,0.0,1.0
16877,2005020143,20052006,R,2005-10-27T02:30:00Z,24,20,4,1,home win REG,1.0,0.0
17142,2005020144,20052006,R,2005-10-27T23:00:00Z,6,10,2,1,home win REG,1.0,0.0
17284,2005020145,20052006,R,2005-10-27T23:00:00Z,3,2,3,1,home win REG,1.0,0.0
17725,2005020146,20052006,R,2005-10-27T23:00:00Z,4,13,5,4,home win OT,1.0,1.0
16864,2005020149,20052006,R,2005-10-27T23:30:00Z,17,16,5,2,home win REG,1.0,0.0
17212,2005020148,20052006,R,2005-10-27T23:30:00Z,5,11,7,5,home win REG,1.0,0.0
17657,2005020147,20052006,R,2005-10-27T23:30:00Z,9,8,4,3,home win OT,1.0,1.0
17731,2005020150,20052006,R,2005-10-28T01:00:00Z,21,23,6,2,home win REG,1.0,0.0
17538,2005020151,20052006,R,2005-10-28T02:00:00Z,27,20,3,2,home win REG,1.0,0.0
17662,2005020152,20052006,R,2005-10-28T23:00:00Z,12,4,8,6,home win REG,1.0,0.0
17839,2005020153,20052006,R,2005-10-28T23:00:00Z,29,30,2,1,home win OT,1.0,1.0
16765,2005020154,20052006,R,2005-10-28T23:30:00Z,1,7,3,2,home win REG,1.0,0.0
17789,2005020155,20052006,R,2005-10-28T23:30:00Z,14,15,4,2,home win REG,1.0,0.0
16757,2005020156,20052006,R,2005-10-29T00:30:00Z,25,22,3,5,away win REG,0.0,0.0
16828,2005020158,20052006,R,2005-10-29T02:30:00Z,26,28,4,5,away win REG,0.0,0.0
17869,2005020157,20052006,R,2005-10-29T02:30:00Z,24,19,6,4,home win REG,1.0,0.0
17009,2005020160,20052006,R,2005-10-29T23:00:00Z,10,9,0,8,away win REG,0.0,0.0
17085,2005020163,20052006,R,2005-10-29T23:00:00Z,11,14,2,3,away win REG,0.0,0.0
17101,2005020161,20052006,R,2005-10-29T23:00:00Z,8,3,2,5,away win REG,0.0,0.0
17294,2005020159,20052006,R,2005-10-29T23:00:00Z,6,1,4,5,away win OT,0.0,1.0
17971,2005020162,20052006,R,2005-10-29T23:00:00Z,2,7,4,6,away win REG,0.0,0.0
17767,2005020164,20052006,R,2005-10-29T23:30:00Z,5,12,3,5,away win REG,0.0,0.0
17359,2005020166,20052006,R,2005-10-30T00:00:00Z,18,22,1,5,away win REG,0.0,0.0
17417,2005020167,20052006,R,2005-10-30T00:00:00Z,30,29,3,1,home win REG,1.0,0.0
17555,2005020168,20052006,R,2005-10-30T00:30:00Z,16,17,2,4,away win REG,0.0,0.0
17811,2005020170,20052006,R,2005-10-30T02:00:00Z,27,25,3,5,away win REG,0.0,0.0
17874,2005020169,20052006,R,2005-10-30T02:00:00Z,21,23,4,3,home win OT,1.0,1.0
16896,2005020172,20052006,R,2005-10-30T02:30:00Z,28,20,3,2,home win OT,1.0,1.0
17812,2005020171,20052006,R,2005-10-30T02:30:00Z,26,19,5,2,home win REG,1.0,0.0
17815,2005020173,20052006,R,2005-10-31T00:00:00Z,9,4,3,5,away win REG,0.0,0.0
17465,2005020174,20052006,R,2005-10-31T01:00:00Z,24,27,3,2,home win REG,1.0,0.0
16835,2005020175,20052006,R,2005-11-01T00:00:00Z,3,8,1,4,away win REG,0.0,0.0
17831,2005020176,20052006,R,2005-11-01T00:30:00Z,10,13,2,1,home win REG,1.0,0.0
17028,2005020177,20052006,R,2005-11-02T00:00:00Z,2,6,4,3,home win OT,1.0,1.0
17369,2005020181,20052006,R,2005-11-02T00:00:00Z,17,16,4,1,home win REG,1.0,0.0
17098,2005020178,20052006,R,2005-11-02T00:30:00Z,8,13,5,4,home win OT,1.0,1.0
17401,2005020180,20052006,R,2005-11-02T00:30:00Z,14,11,4,6,away win REG,0.0,0.0
17509,2005020179,20052006,R,2005-11-02T00:30:00Z,1,5,3,4,away win OT,0.0,1.0
16769,2005020182,20052006,R,2005-11-02T02:00:00Z,20,30,3,0,home win REG,1.0,0.0
17522,2005020183,20052006,R,2005-11-02T02:00:00Z,22,29,5,1,home win REG,1.0,0.0
16961,2005020184,20052006,R,2005-11-02T03:30:00Z,24,18,4,1,home win REG,1.0,0.0
17111,2005020185,20052006,R,2005-11-03T00:00:00Z,7,9,4,10,away win REG,0.0,0.0
16989,2005020186,20052006,R,2005-11-03T01:00:00Z,19,16,5,6,away win OT,0.0,1.0
16953,2005020187,20052006,R,2005-11-03T01:30:00Z,25,26,3,6,away win REG,0.0,0.0
16926,2005020188,20052006,R,2005-11-03T03:00:00Z,23,30,2,1,home win REG,1.0,0.0
17137,2005020189,20052006,R,2005-11-03T03:30:00Z,28,18,3,2,home win OT,1.0,1.0
16793,2005020190,20052006,R,2005-11-04T00:00:00Z,6,13,4,1,home win REG,1.0,0.0
17270,2005020192,20052006,R,2005-11-04T00:00:00Z,4,15,8,1,home win REG,1.0,0.0
17448,2005020193,20052006,R,2005-11-04T00:00:00Z,12,10,4,3,home win REG,1.0,0.0
17706,2005020191,20052006,R,2005-11-04T00:00:00Z,2,5,1,5,away win REG,0.0,0.0
17023,2005020194,20052006,R,2005-11-04T00:30:00Z,9,14,4,2,home win REG,1.0,0.0
17556,2005020195,20052006,R,2005-11-04T00:30:00Z,1,3,2,4,away win REG,0.0,0.0
17680,2005020196,20052006,R,2005-11-04T00:30:00Z,17,22,3,4,away win OT,0.0,1.0
16771,2005020199,20052006,R,2005-11-04T02:00:00Z,27,26,4,0,home win REG,1.0,0.0
17251,2005020197,20052006,R,2005-11-04T02:00:00Z,21,24,4,3,home win REG,1.0,0.0
17958,2005020198,20052006,R,2005-11-04T02:00:00Z,20,29,2,1,home win REG,1.0,0.0
17830,2005020200,20052006,R,2005-11-05T00:00:00Z,15,11,3,2,home win OT,1.0,1.0
16811,2005020202,20052006,R,2005-11-05T01:00:00Z,19,22,2,7,away win REG,0.0,0.0
17519,2005020201,20052006,R,2005-11-05T01:00:00Z,7,8,2,3,away win REG,0.0,0.0
17102,2005020203,20052006,R,2005-11-05T01:30:00Z,25,16,9,1,home win REG,1.0,0.0
16928,2005020204,20052006,R,2005-11-05T03:00:00Z,23,29,5,3,home win REG,1.0,0.0
17156,2005020205,20052006,R,2005-11-05T03:30:00Z,24,28,0,1,away win OT,0.0,1.0
17957,2005020206,20052006,R,2005-11-05T18:00:00Z,3,1,3,2,home win OT,1.0,1.0
17862,2005020207,20052006,R,2005-11-05T21:00:00Z,26,18,3,2,home win OT,1.0,1.0
16846,2005020209,20052006,R,2005-11-06T00:00:00Z,10,14,5,3,home win REG,1.0,0.0
16963,2005020211,20052006,R,2005-11-06T00:00:00Z,9,2,6,0,home win REG,1.0,0.0
17148,2005020212,20052006,R,2005-11-06T00:00:00Z,4,11,4,3,home win REG,1.0,0.0
17594,2005020208,20052006,R,2005-11-06T00:00:00Z,6,5,6,3,home win REG,1.0,0.0
17721,2005020213,20052006,R,2005-11-06T00:00:00Z,12,13,2,0,home win REG,1.0,0.0
17808,2005020210,20052006,R,2005-11-06T00:00:00Z,8,7,3,2,home win REG,1.0,0.0
16958,2005020214,20052006,R,2005-11-06T00:30:00Z,17,27,1,4,away win REG,0.0,0.0
17605,2005020215,20052006,R,2005-11-06T02:00:00Z,21,25,2,3,away win OT,0.0,1.0
17534,2005020216,20052006,R,2005-11-06T03:00:00Z,20,23,1,0,home win REG,1.0,0.0
17371,2005020217,20052006,R,2005-11-06T03:30:00Z,28,30,1,3,away win REG,0.0,0.0
17749,2005020218,20052006,R,2005-11-06T22:00:00Z,15,10,5,4,home win REG,1.0,0.0
17302,2005020220,20052006,R,2005-11-07T00:00:00Z,19,17,1,4,away win REG,0.0,0.0
17707,2005020219,20052006,R,2005-11-07T00:00:00Z,16,27,2,1,home win OT,1.0,1.0
17614,2005020221,20052006,R,2005-11-07T01:00:00Z,24,30,3,4,away win OT,0.0,1.0
17412,2005020222,20052006,R,2005-11-08T00:00:00Z,3,5,2,3,away win REG,0.0,0.0
17252,2005020223,20052006,R,2005-11-08T01:30:00Z,25,22,4,0,home win REG,1.0,0.0
16850,2005020224,20052006,R,2005-11-08T02:00:00Z,20,23,4,3,home win REG,1.0,0.0
17226,2005020225,20052006,R,2005-11-09T00:00:00Z,4,6,4,3,home win OT,1.0,1.0
16786,2005020226,20052006,R,2005-11-09T00:30:00Z,10,15,6,4,home win REG,1.0,0.0
16955,2005020227,20052006,R,2005-11-09T00:30:00Z,8,14,3,2,home win REG,1.0,0.0
17227,2005020228,20052006,R,2005-11-09T00:30:00Z,1,2,1,4,away win REG,0.0,0.0
17342,2005020230,20052006,R,2005-11-09T01:00:00Z,30,27,2,4,away win REG,0.0,0.0
17809,2005020229,20052006,R,2005-11-09T01:00:00Z,18,22,3,2,home win REG,1.0,0.0
17166,2005020231,20052006,R,2005-11-09T02:00:00Z,21,28,5,2,home win REG,1.0,0.0
17381,2005020233,20052006,R,2005-11-10T00:00:00Z,11,5,5,0,home win REG,1.0,0.0
17453,2005020235,20052006,R,2005-11-10T00:00:00Z,29,19,3,1,home win REG,1.0,0.0
17554,2005020232,20052006,R,2005-11-10T00:00:00Z,7,12,3,5,away win REG,0.0,0.0
17940,2005020234,20052006,R,2005-11-10T00:00:00Z,13,3,3,4,away win OT,0.0,1.0
16995,2005020236,20052006,R,2005-11-10T00:30:00Z,17,26,5,4,home win OT,1.0,1.0
17084,2005020237,20052006,R,2005-11-11T00:00:00Z,6,9,2,5,away win REG,0.0,0.0
17114,2005020238,20052006,R,2005-11-11T00:00:00Z,4,2,3,2,home win REG,1.0,0.0
16752,2005020239,20052006,R,2005-11-11T00:30:00Z,5,8,3,2,home win OT,1.0,1.0
17640,2005020240,20052006,R,2005-11-11T00:30:00Z,14,3,2,5,away win REG,0.0,0.0
17384,2005020241,20052006,R,2005-11-11T01:00:00Z,19,16,2,4,away win REG,0.0,0.0
17570,2005020242,20052006,R,2005-11-11T01:00:00Z,18,25,5,3,home win REG,1.0,0.0
17655,2005020243,20052006,R,2005-11-11T02:00:00Z,27,20,3,4,away win REG,0.0,0.0
17289,2005020244,20052006,R,2005-11-11T03:00:00Z,23,21,3,5,away win REG,0.0,0.0
17503,2005020245,20052006,R,2005-11-11T18:00:00Z,15,1,3,4,away win REG,0.0,0.0
17544,2005020246,20052006,R,2005-11-12T00:00:00Z,11,14,5,2,home win REG,1.0,0.0
17687,2005020247,20052006,R,2005-11-12T00:00:00Z,29,22,1,3,away win REG,0.0,0.0
16823,2005020249,20052006,R,2005-11-12T00:30:00Z,17,30,3,1,home win REG,1.0,0.0
17135,2005020248,20052006,R,2005-11-12T00:30:00Z,13,12,0,1,away win REG,0.0,0.0
17171,2005020250,20052006,R,2005-11-12T01:00:00Z,7,10,5,2,home win REG,1.0,0.0
17851,2005020251,20052006,R,2005-11-12T01:30:00Z,16,26,2,4,away win REG,0.0,0.0
16981,2005020252,20052006,R,2005-11-12T18:00:00Z,1,15,3,2,home win REG,1.0,0.0
16887,2005020254,20052006,R,2005-11-13T00:00:00Z,9,7,6,1,home win REG,1.0,0.0
17036,2005020257,20052006,R,2005-11-13T00:00:00Z,12,11,0,9,away win REG,0.0,0.0
17799,2005020253,20052006,R,2005-11-13T00:00:00Z,8,10,4,5,away win OT,0.0,1.0
17843,2005020256,20052006,R,2005-11-13T00:00:00Z,4,13,5,4,home win REG,1.0,0.0
17889,2005020255,20052006,R,2005-11-13T00:00:00Z,2,6,5,2,home win REG,1.0,0.0
17063,2005020258,20052006,R,2005-11-13T00:30:00Z,5,3,1,6,away win REG,0.0,0.0
17140,2005020259,20052006,R,2005-11-13T01:00:00Z,18,19,3,1,home win REG,1.0,0.0
17314,2005020260,20052006,R,2005-11-13T02:00:00Z,27,24,2,1,home win OT,1.0,1.0
17188,2005020261,20052006,R,2005-11-13T03:00:00Z,20,21,5,3,home win REG,1.0,0.0
17213,2005020262,20052006,R,2005-11-13T03:30:00Z,28,25,2,3,away win OT,0.0,1.0
17785,2005020263,20052006,R,2005-11-13T22:00:00Z,29,26,2,8,away win REG,0.0,0.0
17163,2005020264,20052006,R,2005-11-14T00:00:00Z,16,22,3,1,home win REG,1.0,0.0
17336,2005020265,20052006,R,2005-11-14T01:00:00Z,24,25,1,3,away win REG,0.0,0.0
16882,2005020266,20052006,R,2005-11-14T03:00:00Z,23,17,4,1,home win REG,1.0,0.0
16770,2005020267,20052006,R,2005-11-15T00:30:00Z,5,2,2,3,away win OT,0.0,1.0
17411,2005020268,20052006,R,2005-11-15T00:30:00Z,14,4,5,2,home win REG,1.0,0.0
17795,2005020270,20052006,R,2005-11-15T02:00:00Z,20,30,3,2,home win REG,1.0,0.0
17883,2005020269,20052006,R,2005-11-15T02:00:00Z,21,22,2,5,away win REG,0.0,0.0
17118,2005020272,20052006,R,2005-11-16T00:00:00Z,15,14,4,3,home win OT,1.0,1.0
17790,2005020271,20052006,R,2005-11-16T00:00:00Z,7,1,4,1,home win REG,1.0,0.0
17410,2005020273,20052006,R,2005-11-16T00:30:00Z,10,3,2,1,home win REG,1.0,0.0
17488,2005020275,20052006,R,2005-11-16T00:30:00Z,9,12,1,2,away win REG,0.0,0.0
17510,2005020274,20052006,R,2005-11-16T00:30:00Z,8,13,4,3,home win OT,1.0,1.0
17249,2005020276,20052006,R,2005-11-16T01:00:00Z,18,26,3,2,home win REG,1.0,0.0
17459,2005020277,20052006,R,2005-11-17T00:00:00Z,4,5,2,3,away win OT,0.0,1.0
17494,2005020279,20052006,R,2005-11-17T00:00:00Z,29,19,0,2,away win REG,0.0,0.0
17651,2005020278,20052006,R,2005-11-17T00:00:00Z,11,2,3,7,away win REG,0.0,0.0
16895,2005020280,20052006,R,2005-11-17T01:30:00Z,20,17,3,1,home win REG,1.0,0.0
17850,2005020281,20052006,R,2005-11-17T02:00:00Z,27,21,1,3,away win REG,0.0,0.0
17029,2005020282,20052006,R,2005-11-17T03:30:00Z,24,25,2,4,away win REG,0.0,0.0
17431,2005020283,20052006,R,2005-11-17T03:30:00Z,28,23,1,3,away win REG,0.0,0.0
16764,2005020286,20052006,R,2005-11-18T00:00:00Z,12,3,5,1,home win REG,1.0,0.0
16797,2005020284,20052006,R,2005-11-18T00:00:00Z,6,10,1,4,away win REG,0.0,0.0
17170,2005020285,20052006,R,2005-11-18T00:00:00Z,7,15,8,5,home win REG,1.0,0.0
17017,2005020288,20052006,R,2005-11-18T00:30:00Z,14,2,3,2,home win REG,1.0,0.0
17350,2005020287,20052006,R,2005-11-18T00:30:00Z,9,13,4,1,home win REG,1.0,0.0
17451,2005020289,20052006,R,2005-11-18T02:00:00Z,22,17,6,5,home win OT,1.0,1.0
17746,2005020290,20052006,R,2005-11-18T03:30:00Z,26,23,5,4,home win REG,1.0,0.0
17695,2005020291,20052006,R,2005-11-19T00:00:00Z,4,11,5,6,away win OT,0.0,1.0
17682,2005020292,20052006,R,2005-11-19T00:30:00Z,1,8,5,3,home win REG,1.0,0.0
17418,2005020293,20052006,R,2005-11-19T01:30:00Z,25,29,6,3,home win REG,1.0,0.0
17962,2005020294,20052006,R,2005-11-19T02:00:00Z,20,16,2,5,away win REG,0.0,0.0
17702,2005020295,20052006,R,2005-11-19T03:30:00Z,24,21,2,3,away win REG,0.0,0.0
17858,2005020296,20052006,R,2005-11-19T18:00:00Z,3,12,4,3,home win REG,1.0,0.0
17072,2005020298,20052006,R,2005-11-20T00:00:00Z,10,11,5,1,home win REG,1.0,0.0
17319,2005020297,20052006,R,2005-11-20T00:00:00Z,6,7,2,3,away win REG,0.0,0.0
17455,2005020299,20052006,R,2005-11-20T00:00:00Z,8,15,1,5,away win REG,0.0,0.0
17543,2005020300,20052006,R,2005-11-20T00:00:00Z,9,1,5,4,home win REG,1.0,0.0
17070,2005020301,20052006,R,2005-11-20T00:30:00Z,5,4,3,6,away win REG,0.0,0.0
17331,2005020303,20052006,R,2005-11-20T00:30:00Z,17,19,2,3,away win REG,0.0,0.0
17609,2005020302,20052006,R,2005-11-20T00:30:00Z,13,2,3,5,away win REG,0.0,0.0
17191,2005020304,20052006,R,2005-11-20T01:00:00Z,30,18,4,2,home win REG,1.0,0.0
17540,2005020305,20052006,R,2005-11-20T03:00:00Z,22,16,3,4,away win REG,0.0,0.0
17037,2005020307,20052006,R,2005-11-20T03:30:00Z,28,27,3,4,away win OT,0.0,1.0
17337,2005020306,20052006,R,2005-11-20T03:30:00Z,26,21,4,3,home win REG,1.0,0.0
17394,2005020308,20052006,R,2005-11-20T21:00:00Z,24,23,2,3,away win REG,0.0,0.0
16780,2005020310,20052006,R,2005-11-21T00:00:00Z,12,14,2,5,away win REG,0.0,0.0
17343,2005020309,20052006,R,2005-11-21T00:30:00Z,3,6,3,2,home win REG,1.0,0.0
17020,2005020311,20052006,R,2005-11-21T01:00:00Z,27,29,5,1,home win REG,1.0,0.0
17637,2005020314,20052006,R,2005-11-22T02:00:00Z,22,28,2,1,home win OT,1.0,1.0
17881,2005020313,20052006,R,2005-11-22T02:00:00Z,21,20,2,3,away win OT,0.0,1.0
16998,2005020316,20052006,R,2005-11-23T00:00:00Z,4,14,2,4,away win REG,0.0,0.0
