,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,labeled Home,labeled Away,Basket_Average_Home,Dif_Home,Basket_Average_Away,Dif_Away
6537,643,2022-04-10,22101224,Final,1610612750,1610612741,2021,1610612750,120.0,0.505,0.773,0.355,30.0,32.0,1610612741,124.0,0.53,0.788,0.476,22.0,48.0,0,13,4,-4.714285714285722,-3.047619047619065,-5.799999999999997,4.950000000000003
6536,644,2022-04-10,22101219,Final,1610612742,1610612759,2021,1610612742,130.0,0.541,0.783,0.556,34.0,43.0,1610612759,120.0,0.483,1.0,0.355,26.0,35.0,1,5,22,-3.7222222222222285,1.0424836601307135,-10.0,-10.0
6535,645,2022-04-10,22101220,Final,1610612743,1610612747,2021,1610612743,141.0,0.49,0.778,0.319,33.0,45.0,1610612747,146.0,0.468,0.894,0.372,26.0,50.0,0,6,10,-0.4000000000000057,-2.4000000000000057,0.0,0.0
6534,646,2022-04-10,22101222,Final,1610612746,1610612760,2021,1610612746,138.0,0.557,0.857,0.514,34.0,57.0,1610612760,88.0,0.378,0.556,0.265,17.0,40.0,1,9,23,3.0,11.0,0.0,0.0
6533,647,2022-04-10,22101225,Final,1610612740,1610612744,2021,1610612740,107.0,0.424,0.75,0.35,24.0,42.0,1610612744,128.0,0.605,0.846,0.576,33.0,41.0,0,3,7,-8.25,-0.25,8.22727272727272,-1.201298701298711
6532,648,2022-04-10,22101229,Final,1610612756,1610612758,2021,1610612756,109.0,0.408,0.733,0.298,27.0,50.0,1610612758,116.0,0.526,0.733,0.538,26.0,40.0,0,19,21,-9.461538461538467,-0.2948717948718098,0.0,0.0
6531,649,2022-04-10,22101230,Final,1610612757,1610612762,2021,1610612757,80.0,0.373,0.75,0.265,21.0,32.0,1610612762,111.0,0.451,0.737,0.25,23.0,60.0,0,20,25,0.0,0.0,8.5,0.09999999999999432
6530,650,2022-04-09,22101214,Final,1610612755,1610612754,2021,1610612755,133.0,0.556,0.778,0.353,37.0,42.0,1610612754,120.0,0.526,0.778,0.435,28.0,31.0,1,18,17,-1.6923076923076934,0.9743589743589638,18.0,18.0
6529,651,2022-04-09,22101213,Final,1610612763,1610612740,2021,1610612763,141.0,0.589,0.739,0.514,41.0,48.0,1610612740,114.0,0.451,0.743,0.2,23.0,29.0,1,26,3,6.076923076923066,-0.673076923076934,-6.444444444444443,1.8055555555555571
6528,652,2022-04-09,22101215,Final,1610612759,1610612744,2021,1610612759,94.0,0.4,0.741,0.323,19.0,41.0,1610612744,100.0,0.407,0.788,0.25,23.0,51.0,0,22,7,5.0,15.0,10.0,1.7727272727272805
6527,653,2022-04-09,22101212,Final,1610612746,1610612758,2021,1610612746,117.0,0.488,0.8,0.488,29.0,48.0,1610612758,98.0,0.442,0.625,0.25,24.0,42.0,1,9,21,-7.333333333333329,-10.333333333333329,10.0,10.0
6526,654,2022-04-08,22101203,Final,1610612765,1610612749,2021,1610612765,101.0,0.389,0.913,0.208,27.0,43.0,1610612749,131.0,0.495,0.87,0.297,29.0,51.0,0,28,12,-5.0,-5.0,-4.384615384615387,-0.3846153846153868
6525,655,2022-04-08,22101204,Final,1610612764,1610612752,2021,1610612764,92.0,0.507,0.765,0.321,21.0,37.0,1610612752,114.0,0.466,0.8,0.41,27.0,42.0,0,27,15,4.0,4.0,-8.0,-8.0
6524,656,2022-04-08,22101205,Final,1610612751,1610612739,2021,1610612751,118.0,0.467,0.952,0.375,30.0,45.0,1610612739,107.0,0.488,0.792,0.296,19.0,31.0,1,14,2,6.333333333333329,-0.2666666666666657,-9.333333333333343,0.6666666666666572
6523,657,2022-04-08,22101206,Final,1610612761,1610612745,2021,1610612761,117.0,0.458,0.957,0.241,20.0,41.0,1610612745,115.0,0.531,0.792,0.345,24.0,41.0,1,24,8,11.857142857142847,3.6904761904761756,7.0,7.0
6522,658,2022-04-08,22101207,Final,1610612748,1610612737,2021,1610612748,113.0,0.556,0.786,0.423,20.0,33.0,1610612737,109.0,0.477,0.895,0.235,17.0,43.0,1,11,0,-2.631578947368425,-0.3538011695906391,-4.75,-1.0357142857142918
6521,659,2022-04-08,22101208,Final,1610612741,1610612766,2021,1610612741,117.0,0.537,0.8,0.542,25.0,31.0,1610612766,133.0,0.605,1.0,0.475,34.0,38.0,0,4,29,-8.333333333333343,-2.5333333333333456,-3.5,8.5
6520,660,2022-04-08,22101209,Final,1610612742,1610612757,2021,1610612742,128.0,0.532,0.774,0.444,25.0,51.0,1610612757,78.0,0.373,0.75,0.219,20.0,29.0,1,5,20,-3.89473684210526,-0.17251461988303163,-2.0,-2.0
6519,661,2022-04-08,22101210,Final,1610612762,1610612756,2021,1610612762,105.0,0.398,0.727,0.289,20.0,44.0,1610612756,111.0,0.5,0.867,0.316,27.0,46.0,0,25,19,4.714285714285722,-3.7857142857142776,-10.0,-0.538461538461533
6518,662,2022-04-08,22101211,Final,1610612747,1610612760,2021,1610612747,120.0,0.5,0.744,0.29,23.0,45.0,1610612760,101.0,0.455,0.789,0.207,21.0,44.0,1,10,23,-9.0,-9.0,-7.0,-7.0
6517,663,2022-04-07,22101196,Final,1610612766,1610612753,2021,1610612766,128.0,0.522,0.741,0.353,29.0,56.0,1610612753,101.0,0.4,0.769,0.313,27.0,43.0,1,29,16,-3.3333333333333286,0.1666666666666714,-8.0,-8.0
6516,664,2022-04-07,22101197,Final,1610612761,1610612755,2021,1610612761,119.0,0.495,0.778,0.455,22.0,41.0,1610612755,114.0,0.493,0.84,0.528,26.0,37.0,1,24,18,9.875,-1.982142857142847,-0.7857142857142918,0.9065934065934016
6515,665,2022-04-07,22101198,Final,1610612749,1610612738,2021,1610612749,127.0,0.505,0.714,0.368,27.0,48.0,1610612738,121.0,0.494,0.737,0.42,30.0,44.0,1,12,1,-4.428571428571431,-0.0439560439560438,8.36,0.06833333333332803
6514,666,2022-04-07,22101199,Final,1610612750,1610612759,2021,1610612750,127.0,0.427,0.806,0.377,25.0,47.0,1610612759,121.0,0.483,0.735,0.357,31.0,45.0,1,13,22,-6.75,-2.0357142857142776,10.666666666666657,5.666666666666657
6513,667,2022-04-07,22101200,Final,1610612740,1610612757,2021,1610612740,127.0,0.473,0.839,0.351,31.0,49.0,1610612757,94.0,0.522,0.846,0.355,28.0,27.0,1,3,20,-3.5999999999999943,2.8444444444444485,1.5,3.5
6512,668,2022-04-07,22101201,Final,1610612743,1610612763,2021,1610612743,122.0,0.55,0.88,0.4,27.0,43.0,1610612763,109.0,0.472,0.737,0.393,30.0,34.0,1,6,26,-2.0,-1.5999999999999943,6.285714285714278,0.2087912087912116
6511,669,2022-04-07,22101202,Final,1610612744,1610612747,2021,1610612744,128.0,0.526,1.0,0.5,39.0,45.0,1610612747,112.0,0.446,0.763,0.281,14.0,42.0,1,7,10,10.208333333333329,0.2083333333333286,-7.5,1.5
6510,670,2022-04-06,22101190,Final,1610612765,1610612742,2021,1610612765,113.0,0.427,0.914,0.367,26.0,42.0,1610612742,131.0,0.563,0.765,0.455,28.0,41.0,0,28,5,8.5,13.5,-4.349999999999994,-0.45526315789473415
6509,671,2022-04-06,22101191,Final,1610612752,1610612751,2021,1610612752,98.0,0.386,0.583,0.342,22.0,42.0,1610612751,110.0,0.441,0.778,0.341,28.0,49.0,0,15,14,-6.0,2.0,7.142857142857139,0.8095238095238102
6508,672,2022-04-06,22101192,Final,1610612737,1610612764,2021,1610612737,118.0,0.467,0.842,0.41,26.0,39.0,1610612764,103.0,0.488,0.818,0.286,26.0,44.0,1,0,27,-5.444444444444443,-0.6944444444444429,6.0,2.0
6507,673,2022-04-06,22101193,Final,1610612741,1610612738,2021,1610612741,94.0,0.438,0.739,0.304,19.0,40.0,1610612738,117.0,0.489,0.636,0.459,29.0,42.0,0,4,1,-9.571428571428584,-1.2380952380952408,7.65384615384616,-0.706153846153839
6506,674,2022-04-06,22101194,Final,1610612762,1610612760,2021,1610612762,137.0,0.583,0.75,0.417,29.0,55.0,1610612760,101.0,0.411,0.647,0.432,27.0,32.0,1,25,23,3.0,-1.7142857142857224,2.0,9.0
6505,675,2022-04-06,22101195,Final,1610612746,1610612756,2021,1610612746,113.0,0.44,0.795,0.353,20.0,55.0,1610612756,109.0,0.389,0.667,0.354,29.0,54.0,1,9,19,-1.25,6.083333333333329,-9.733333333333334,0.2666666666666657
6504,676,2022-04-05,22101178,Final,1610612754,1610612755,2021,1610612754,122.0,0.474,0.952,0.3,29.0,48.0,1610612755,131.0,0.54,0.778,0.575,34.0,36.0,0,17,18,11.0,-7.0,-0.2666666666666657,0.5190476190476261
6503,677,2022-04-05,22101179,Final,1610612753,1610612739,2021,1610612753,120.0,0.505,0.667,0.457,31.0,43.0,1610612739,115.0,0.488,0.682,0.444,25.0,47.0,1,16,2,7.5,15.5,-10.5,-1.1666666666666572
6502,678,2022-04-05,22101180,Final,1610612751,1610612745,2021,1610612751,118.0,0.453,0.926,0.405,22.0,52.0,1610612745,105.0,0.404,0.56,0.256,18.0,48.0,1,14,8,5.75,-1.3928571428571388,14.5,7.5
6501,679,2022-04-05,22101181,Final,1610612748,1610612766,2021,1610612748,144.0,0.571,0.862,0.548,29.0,41.0,1610612766,115.0,0.529,0.722,0.316,34.0,31.0,1,11,29,-2.9499999999999886,-0.31842105263156384,-4.5,-1.1666666666666714
6500,680,2022-04-05,22101182,Final,1610612761,1610612737,2021,1610612761,118.0,0.436,0.677,0.257,20.0,60.0,1610612737,108.0,0.457,0.667,0.378,31.0,43.0,1,24,0,8.222222222222229,-1.6527777777777715,-5.400000000000006,0.04444444444443718
6499,681,2022-04-05,22101183,Final,1610612741,1610612749,2021,1610612741,106.0,0.429,1.0,0.273,22.0,42.0,1610612749,127.0,0.529,0.92,0.343,32.0,47.0,0,4,12,-9.625,-0.05357142857141639,-3.6666666666666714,0.7619047619047592
6498,682,2022-04-05,22101184,Final,1610612750,1610612764,2021,1610612750,114.0,0.451,0.72,0.341,27.0,38.0,1610612764,132.0,0.554,0.5,0.433,38.0,52.0,0,13,27,-5.666666666666671,1.0833333333333286,3.3333333333333286,-2.6666666666666714
6497,683,2022-04-05,22101185,Final,1610612760,1610612757,2021,1610612760,98.0,0.481,0.5,0.31,15.0,47.0,1610612757,94.0,0.422,0.813,0.344,24.0,40.0,1,23,20,4.666666666666657,2.666666666666657,10.333333333333329,8.833333333333329
6496,684,2022-04-05,22101186,Final,1610612743,1610612759,2021,1610612743,97.0,0.418,0.667,0.212,22.0,51.0,1610612759,116.0,0.494,0.667,0.462,31.0,48.0,0,6,22,0.7142857142857082,2.714285714285708,6.75,-3.916666666666657
6495,685,2022-04-05,22101187,Final,1610612762,1610612763,2021,1610612762,121.0,0.417,0.674,0.316,23.0,61.0,1610612763,115.0,0.386,0.828,0.419,26.0,51.0,1,25,26,4.333333333333329,1.3333333333333286,5.533333333333331,-0.7523809523809462
6494,686,2022-04-05,22101188,Final,1610612758,1610612740,2021,1610612758,109.0,0.513,0.909,0.367,28.0,34.0,1610612740,123.0,0.511,0.808,0.48,26.0,44.0,0,21,3,-5.0,-15.0,-4.7272727272727195,-1.1272727272727252
6493,687,2022-04-05,22101189,Final,1610612756,1610612747,2021,1610612756,121.0,0.49,0.778,0.359,38.0,53.0,1610612747,110.0,0.453,0.767,0.31,22.0,46.0,1,19,10,-9.8125,-0.07916666666666572,-11.0,-3.5
6492,688,2022-04-03,22101166,Final,1610612738,1610612764,2021,1610612738,144.0,0.615,0.692,0.523,39.0,39.0,1610612764,102.0,0.463,0.9,0.381,21.0,32.0,1,1,27,7.7777777777777715,0.12393162393161106,4.25,0.9166666666666714
6491,689,2022-04-03,22101167,Final,1610612749,1610612742,2021,1610612749,112.0,0.442,0.722,0.375,25.0,36.0,1610612742,118.0,0.513,0.889,0.421,28.0,38.0,0,12,5,-2.9375,0.7291666666666714,-4.428571428571431,-0.07857142857143629
6490,690,2022-04-03,22101168,Final,1610612747,1610612743,2021,1610612747,118.0,0.533,0.667,0.3,31.0,40.0,1610612743,129.0,0.573,0.793,0.387,33.0,38.0,0,10,6,-6.75,4.25,0.0,-0.7142857142857082
6489,691,2022-04-03,22101169,Final,1610612754,1610612765,2021,1610612754,117.0,0.479,0.789,0.316,33.0,58.0,1610612765,121.0,0.434,0.778,0.512,31.0,38.0,0,17,28,4.0,-7.0,9.0,0.5
6488,692,2022-04-03,22101170,Final,1610612739,1610612755,2021,1610612739,108.0,0.449,0.742,0.455,24.0,41.0,1610612755,112.0,0.413,0.833,0.355,23.0,50.0,0,2,18,-7.0,3.5,-0.3125,-0.04583333333333428
6487,693,2022-04-03,22101171,Final,1610612753,1610612752,2021,1610612753,88.0,0.353,0.593,0.273,18.0,40.0,1610612752,118.0,0.484,0.813,0.341,29.0,56.0,0,16,15,6.0,-1.5,-15.333333333333329,-9.333333333333329
6486,694,2022-04-03,22101172,Final,1610612761,1610612748,2021,1610612761,109.0,0.422,0.794,0.308,19.0,38.0,1610612748,114.0,0.519,0.636,0.474,30.0,38.0,0,24,11,8.299999999999997,0.07777777777776862,-2.6666666666666714,0.2833333333333172
6485,695,2022-04-03,22101173,Final,1610612745,1610612750,2021,1610612745,132.0,0.565,0.69,0.4,28.0,36.0,1610612750,139.0,0.593,0.8,0.415,32.0,32.0,0,8,13,13.666666666666657,-0.8333333333333428,-4.799999999999997,0.8666666666666742
6484,696,2022-04-03,22101174,Final,1610612760,1610612756,2021,1610612760,117.0,0.494,0.778,0.415,33.0,54.0,1610612756,96.0,0.416,0.882,0.184,22.0,33.0,1,23,19,8.75,4.083333333333343,-10.176470588235304,-0.36397058823530415
6483,697,2022-04-03,22101175,Final,1610612759,1610612757,2021,1610612759,113.0,0.452,0.767,0.333,25.0,51.0,1610612757,92.0,0.393,0.667,0.356,22.0,39.0,1,22,20,7.200000000000003,0.45000000000000284,11.25,0.9166666666666714
6482,698,2022-04-03,22101176,Final,1610612758,1610612744,2021,1610612758,90.0,0.383,0.875,0.212,19.0,35.0,1610612744,109.0,0.519,0.733,0.471,29.0,47.0,0,21,7,-5.333333333333343,-0.3333333333333428,9.64,-0.568333333333328
6481,699,2022-04-03,22101177,Final,1610612746,1610612740,2021,1610612746,119.0,0.474,0.8,0.477,33.0,41.0,1610612740,100.0,0.402,0.778,0.375,22.0,54.0,1,9,3,-2.4000000000000057,-1.1500000000000057,-4.833333333333329,-0.10606060606060908
6480,700,2022-04-02,22101161,Final,1610612755,1610612766,2021,1610612755,144.0,0.609,0.81,0.488,38.0,47.0,1610612766,114.0,0.483,0.792,0.367,34.0,32.0,1,18,29,-1.529411764705884,-1.216911764705884,-0.6000000000000085,3.8999999999999915
6479,701,2022-04-02,22101162,Final,1610612752,1610612739,2021,1610612752,101.0,0.403,0.765,0.433,19.0,35.0,1610612739,119.0,0.543,0.762,0.441,26.0,43.0,0,15,2,-17.0,-1.6666666666666714,-5.333333333333329,1.6666666666666714
6478,702,2022-04-02,22101163,Final,1610612737,1610612751,2021,1610612737,122.0,0.419,0.755,0.317,18.0,54.0,1610612751,115.0,0.424,0.737,0.459,17.0,52.0,1,0,14,-5.363636363636374,0.03636363636363171,5.666666666666671,-0.0833333333333286
6477,703,2022-04-02,22101164,Final,1610612741,1610612748,2021,1610612741,109.0,0.43,0.897,0.265,21.0,39.0,1610612748,127.0,0.537,0.815,0.5,28.0,41.0,0,4,11,-9.333333333333343,0.2916666666666572,-3.681818181818187,-1.0151515151515156
6476,704,2022-04-02,22101165,Final,1610612744,1610612762,2021,1610612744,111.0,0.476,0.917,0.417,30.0,41.0,1610612762,107.0,0.427,0.727,0.326,19.0,47.0,1,7,25,9.42307692307692,-0.21692307692308077,5.3999999999999915,1.0666666666666629
6475,705,2022-04-01,22101151,Final,1610612753,1610612761,2021,1610612753,89.0,0.43,0.909,0.314,24.0,45.0,1610612761,102.0,0.419,0.85,0.31,21.0,41.0,0,16,24,3.75,-2.25,8.818181818181827,0.5181818181818301
6474,706,2022-04-01,22101152,Final,1610612764,1610612742,2021,1610612764,135.0,0.544,0.909,0.515,33.0,45.0,1610612742,103.0,0.436,0.923,0.289,14.0,36.0,1,27,5,4.400000000000006,0.15000000000000568,-5.318181818181827,-0.8896103896103966
6473,707,2022-04-01,22101153,Final,1610612738,1610612754,2021,1610612738,128.0,0.542,0.929,0.364,29.0,40.0,1610612754,123.0,0.519,0.957,0.472,25.0,30.0,1,1,17,7.678571428571431,-0.09920634920634086,5.25,1.25
6472,708,2022-04-01,22101154,Final,1610612745,1610612758,2021,1610612745,117.0,0.423,0.692,0.378,26.0,45.0,1610612758,122.0,0.519,0.765,0.429,29.0,47.0,0,8,21,8.0,-5.666666666666657,-7.5,-2.166666666666657
6471,709,2022-04-01,22101155,Final,1610612763,1610612756,2021,1610612763,122.0,0.451,0.821,0.292,30.0,48.0,1610612756,114.0,0.547,0.588,0.37,27.0,39.0,1,26,19,5.25,-0.28333333333333144,-9.166666666666657,1.009803921568647
6470,710,2022-04-01,22101156,Final,1610612749,1610612746,2021,1610612749,119.0,0.532,0.611,0.32,30.0,38.0,1610612746,153.0,0.609,0.75,0.535,34.0,36.0,0,12,9,-2.352941176470594,0.5845588235294059,0.6666666666666714,3.066666666666677
6469,711,2022-04-01,22101157,Final,1610612760,1610612765,2021,1610612760,101.0,0.429,0.621,0.324,24.0,54.0,1610612765,110.0,0.426,0.833,0.313,29.0,44.0,0,23,28,5.200000000000003,-3.549999999999997,1.25,-7.75
6468,712,2022-04-01,22101158,Final,1610612759,1610612757,2021,1610612759,130.0,0.568,0.786,0.432,34.0,44.0,1610612757,111.0,0.446,0.7,0.429,27.0,42.0,1,22,20,7.333333333333329,0.13333333333332575,10.800000000000011,-0.44999999999998863
6467,713,2022-04-01,22101159,Final,1610612743,1610612750,2021,1610612743,130.0,0.535,0.897,0.343,36.0,44.0,1610612750,136.0,0.5,0.861,0.475,26.0,38.0,0,6,13,-1.8888888888888857,-1.8888888888888857,-3.818181818181813,0.9818181818181841
6466,714,2022-04-01,22101160,Final,1610612747,1610612740,2021,1610612747,111.0,0.476,0.71,0.407,24.0,40.0,1610612740,114.0,0.519,0.862,0.269,23.0,37.0,0,10,3,-6.6000000000000085,0.14999999999999147,-4.07692307692308,0.7564102564102484
6465,715,2022-03-31,22101147,Final,1610612765,1610612755,2021,1610612765,102.0,0.5,0.667,0.286,26.0,38.0,1610612755,94.0,0.449,0.893,0.269,22.0,39.0,1,28,18,0.20000000000000284,-1.0499999999999972,-1.2222222222222285,0.3071895424836555
6464,716,2022-03-31,22100452,Final,1610612737,1610612739,2021,1610612737,131.0,0.495,0.857,0.436,27.0,48.0,1610612739,107.0,0.433,0.786,0.233,19.0,47.0,1,0,2,-5.833333333333343,-0.46969696969696884,-1.8571428571428612,3.4761904761904674
6463,717,2022-03-31,22101148,Final,1610612751,1610612749,2021,1610612751,119.0,0.464,0.688,0.486,31.0,41.0,1610612749,120.0,0.449,0.824,0.293,17.0,57.0,0,14,12,3.0,-2.6666666666666714,-2.0,0.3529411764705941
6462,718,2022-03-31,22101149,Final,1610612741,1610612746,2021,1610612741,135.0,0.49,0.781,0.345,24.0,50.0,1610612746,130.0,0.5,0.923,0.444,26.0,40.0,1,4,9,-7.900000000000006,1.4333333333333371,6.571428571428569,5.904761904761898
6461,719,2022-03-31,22101150,Final,1610612762,1610612747,2021,1610612762,122.0,0.511,0.625,0.341,25.0,41.0,1610612747,109.0,0.494,0.714,0.28,18.0,40.0,1,25,10,5.7272727272727195,0.32727272727272805,-4.333333333333329,2.26666666666668
6460,720,2022-03-30,22101136,Final,1610612739,1610612742,2021,1610612739,112.0,0.506,0.773,0.44,24.0,39.0,1610612742,120.0,0.523,0.8,0.381,28.0,38.0,0,2,5,-4.25,-2.392857142857139,-3.6956521739130324,1.6225296442687949
6459,721,2022-03-30,22101137,Final,1610612754,1610612743,2021,1610612754,118.0,0.454,0.783,0.3,29.0,37.0,1610612743,125.0,0.625,0.929,0.429,33.0,43.0,0,17,6,0.5999999999999943,-4.650000000000006,-1.2000000000000028,0.6888888888888829
6458,722,2022-03-30,22101138,Final,1610612764,1610612753,2021,1610612764,127.0,0.511,0.769,0.361,35.0,51.0,1610612753,110.0,0.417,0.864,0.324,21.0,42.0,1,27,16,4.333333333333329,-0.06666666666667709,4.0,0.25
6457,723,2022-03-30,22101139,Final,1610612738,1610612748,2021,1610612738,98.0,0.412,0.739,0.297,27.0,44.0,1610612748,106.0,0.481,0.68,0.382,27.0,42.0,0,1,11,7.793103448275872,0.11453201970444127,-3.2608695652173907,0.4209486166007963
6456,724,2022-03-30,22101140,Final,1610612752,1610612766,2021,1610612752,114.0,0.471,0.692,0.364,23.0,43.0,1610612766,125.0,0.544,0.882,0.343,39.0,40.0,0,15,29,-15.0,2.0,-2.5,-1.8999999999999915
6455,725,2022-03-30,22101141,Final,1610612761,1610612750,2021,1610612761,125.0,0.5,0.733,0.5,32.0,47.0,1610612750,102.0,0.402,0.739,0.297,26.0,48.0,1,24,13,6.583333333333329,-2.2348484848484986,-2.4166666666666714,1.4015151515151416
6454,726,2022-03-30,22101142,Final,1610612745,1610612758,2021,1610612745,118.0,0.457,0.76,0.31,23.0,51.0,1610612758,121.0,0.463,0.722,0.269,21.0,44.0,0,8,21,6.6000000000000085,-1.3999999999999915,-9.400000000000006,-1.9000000000000057
6453,727,2022-03-30,22101143,Final,1610612760,1610612737,2021,1610612760,118.0,0.471,0.704,0.415,31.0,42.0,1610612737,136.0,0.538,0.909,0.462,28.0,43.0,0,23,0,4.0,-1.2000000000000028,-6.15384615384616,-0.3205128205128176
6452,728,2022-03-30,22101144,Final,1610612759,1610612763,2021,1610612759,111.0,0.506,0.813,0.4,26.0,37.0,1610612763,112.0,0.484,0.727,0.41,26.0,40.0,0,22,26,7.714285714285708,0.3809523809523796,4.058823529411768,-1.191176470588232
6451,729,2022-03-30,22101145,Final,1610612744,1610612756,2021,1610612744,103.0,0.422,0.8,0.342,26.0,48.0,1610612756,107.0,0.413,0.8,0.25,20.0,46.0,0,7,19,9.851851851851848,0.42877492877492784,-9.05263157894737,0.11403508771928728
6450,730,2022-03-30,22101146,Final,1610612757,1610612740,2021,1610612757,107.0,0.459,0.833,0.333,30.0,41.0,1610612740,117.0,0.513,0.795,0.25,26.0,40.0,0,20,3,17.0,6.199999999999989,-3.357142857142847,0.7197802197802332
6449,731,2022-03-29,22101131,Final,1610612755,1610612749,2021,1610612755,116.0,0.483,0.778,0.39,28.0,40.0,1610612749,118.0,0.5,0.696,0.368,26.0,48.0,0,18,12,-0.8421052631579045,0.3801169590643241,-3.5789473684210407,-1.5789473684210407
6448,732,2022-03-29,22101132,Final,1610612764,1610612741,2021,1610612764,94.0,0.481,0.706,0.231,25.0,37.0,1610612741,107.0,0.506,0.833,0.333,26.0,36.0,0,27,4,4.428571428571416,0.0952380952380878,-10.090909090909093,-2.190909090909088
6447,733,2022-03-29,22101133,Final,1610612751,1610612765,2021,1610612751,130.0,0.553,0.912,0.536,24.0,41.0,1610612765,123.0,0.485,0.846,0.421,28.0,39.0,1,14,28,1.5454545454545467,-1.4545454545454533,2.1666666666666714,1.9666666666666686
6446,734,2022-03-29,22101134,Final,1610612742,1610612747,2021,1610612742,128.0,0.517,0.783,0.435,27.0,46.0,1610612747,110.0,0.449,0.818,0.273,20.0,48.0,1,5,10,-3.875,-0.17934782608696764,-6.0,-1.6666666666666714
6445,735,2022-03-29,22101135,Final,1610612746,1610612762,2021,1610612746,121.0,0.494,0.857,0.417,21.0,33.0,1610612762,115.0,0.551,0.586,0.387,23.0,38.0,1,9,25,8.0,1.4285714285714306,4.5,-1.2272727272727195
6444,736,2022-03-28,22101122,Final,1610612766,1610612743,2021,1610612766,109.0,0.473,0.667,0.31,33.0,40.0,1610612743,113.0,0.465,0.75,0.364,29.0,51.0,0,29,6,0.4285714285714306,2.9285714285714306,0.09090909090907928,1.2909090909090821
6443,737,2022-03-28,22101123,Final,1610612739,1610612753,2021,1610612739,107.0,0.446,0.87,0.317,26.0,41.0,1610612753,101.0,0.483,0.538,0.27,31.0,45.0,1,2,16,-3.0,1.25,2.1666666666666714,-1.8333333333333286
6442,738,2022-03-28,22101124,Final,1610612754,1610612737,2021,1610612754,123.0,0.517,0.889,0.472,32.0,28.0,1610612737,132.0,0.547,0.808,0.486,32.0,40.0,0,17,0,-0.1666666666666714,-0.7666666666666657,-6.785714285714278,-0.6318681318681172
6441,739,2022-03-28,22101125,Final,1610612748,1610612758,2021,1610612748,123.0,0.544,1.0,0.475,30.0,48.0,1610612758,100.0,0.457,0.778,0.343,21.0,32.0,1,11,21,-2.625,0.6358695652173907,-9.666666666666657,-0.2666666666666515
6440,740,2022-03-28,22101126,Final,1610612752,1610612741,2021,1610612752,109.0,0.427,0.6,0.343,19.0,46.0,1610612741,104.0,0.43,0.909,0.261,16.0,47.0,1,15,4,-16.0,-1.0,-9.75,0.3409090909090935
6439,741,2022-03-28,22101127,Final,1610612761,1610612738,2021,1610612761,115.0,0.434,0.722,0.256,16.0,52.0,1610612738,112.0,0.411,0.786,0.3,23.0,57.0,1,24,1,6.769230769230774,0.185897435897445,7.766666666666666,-0.02643678160920615
6438,742,2022-03-28,22101128,Final,1610612745,1610612759,2021,1610612745,120.0,0.413,0.857,0.408,26.0,44.0,1610612759,123.0,0.47,0.786,0.241,28.0,56.0,0,8,22,6.333333333333343,-0.2666666666666657,7.25,-0.4642857142857082
6437,743,2022-03-28,22101129,Final,1610612763,1610612744,2021,1610612763,123.0,0.467,0.714,0.4,26.0,52.0,1610612744,95.0,0.407,0.769,0.31,18.0,40.0,1,26,7,3.444444444444443,-0.6143790849673252,10.5,0.6481481481481524
6436,744,2022-03-28,22101130,Final,1610612757,1610612760,2021,1610612757,131.0,0.455,0.692,0.4,28.0,47.0,1610612760,134.0,0.533,0.72,0.444,32.0,49.0,0,20,23,17.142857142857153,0.142857142857153,6.0,2.0
6435,745,2022-03-27,22101115,Final,1610612765,1610612752,2021,1610612765,102.0,0.459,0.889,0.276,23.0,37.0,1610612752,104.0,0.4,0.793,0.317,19.0,51.0,0,28,15,1.2857142857142918,-0.8809523809523796,-14.285714285714292,1.7142857142857082
6434,746,2022-03-27,22101116,Final,1610612738,1610612750,2021,1610612738,134.0,0.563,0.905,0.436,27.0,45.0,1610612750,112.0,0.536,0.667,0.438,26.0,30.0,1,1,13,7.41935483870968,-0.347311827956986,-0.8461538461538396,1.5705128205128318
6433,747,2022-03-27,22101117,Final,1610612764,1610612744,2021,1610612764,123.0,0.524,0.864,0.571,33.0,42.0,1610612744,115.0,0.427,0.795,0.242,20.0,46.0,1,27,7,3.5,-0.9285714285714164,10.482758620689651,-0.017241379310348748
6432,748,2022-03-27,22101118,Final,1610612756,1610612755,2021,1610612756,114.0,0.517,0.647,0.481,24.0,40.0,1610612755,104.0,0.416,0.769,0.278,22.0,45.0,1,19,18,-9.899999999999991,-0.8473684210526216,-1.2000000000000028,-0.3578947368420984
6431,749,2022-03-27,22101119,Final,1610612740,1610612747,2021,1610612740,116.0,0.484,0.792,0.333,25.0,41.0,1610612747,108.0,0.525,0.625,0.4,26.0,39.0,1,3,10,-2.799999999999997,0.5571428571428498,-5.0,1.0
6430,750,2022-03-27,22101120,Final,1610612751,1610612766,2021,1610612751,110.0,0.443,0.654,0.206,30.0,50.0,1610612766,119.0,0.429,0.783,0.531,26.0,53.0,0,14,29,0.75,-0.7954545454545467,-0.75,-1.1785714285714306
